threshold,top_k,round_trip_cost,exit_threshold,trend_filter,CAGR,Sharpe,MaxDrawdown,TotalReturn,Days,Score
0.53,3,0.002,0.5,True,0.00037226099952558656,0.11388776239174409,-0.36796801612351704,0.0023178624007620385,2272,-0.1803749722072119
0.58,5,0.0005,0.52,False,-0.004342688784277127,-0.005691947913746346,-0.21783257913664,-0.026708909663544333,2272,-0.1812608178583415
0.59,5,0.0005,0.5,True,-0.004471805058440914,-0.016640282665082478,-0.20600310615446726,-0.027493756562114502,2272,-0.1827843091061886
0.6,5,0.001,0.48,False,-0.005478783215343452,-0.03046352852313563,-0.1885436544529686,-0.033596575310357424,2272,-0.18294208705011356
0.6,3,0.002,0.48,True,-0.005500405489466953,-0.020494923415824446,-0.2045394064819045,-0.03372726437003415,2272,-0.18577657024818814
0.58,3,0.002,0.5,False,-0.004075035156028806,0.010564546321398843,-0.24442706190644903,-0.025080255625253955,2272,-0.18619961375056904
0.59,3,0.002,0.48,True,-0.0065390962325662105,-0.027063357130159883,-0.19790389584559565,-0.03998785977671304,2272,-0.18734820267640628
0.51,1,0.001,0.52,True,0.02162015652633098,0.24260110840397459,-0.5455636603338161,0.14231028003412605,2272,-0.18736377290517903
0.52,3,0.002,0.52,False,0.002920037855542734,0.14894499844013234,-0.4244055069634215,0.018302806963577334,2272,-0.18970339577394205
0.53,1,0.001,0.5,False,0.03536803016113743,0.28964137010002283,-0.6145848467640731,0.24135312681952792,2272,-0.19141609826289446
0.52,1,0.001,0.52,False,0.030945382536089916,0.2744473328332155,-0.5972347322849544,0.20873485635487565,2272,-0.19405683823392111
0.55,1,0.0005,0.48,True,0.003377488583585997,0.16134828962397038,-0.4466917503779112,0.021195418646767328,2272,-0.1949918641032828
0.6,3,0.002,0.48,False,-0.006153698059842783,-0.034172013937810095,-0.20453940648190472,-0.03766889860810996,2272,-0.19964964854128672
0.55,3,0.002,0.5,False,0.003359798434888539,0.11540600531860838,-0.3960359649763564,0.02108342997220003,2272,-0.20041482713201023
0.58,1,0.001,0.48,True,-3.889451404026634e-05,0.06008039758277622,-0.32711708888176716,-0.00024191475708301713,2272,-0.20162494187684962
0.53,5,0.002,0.5,False,-0.003379367583431603,0.1015920748329636,-0.3787452946282711,-0.02083646452838217,2272,-0.2024179711446828
0.58,5,0.002,0.52,True,-0.005264634608969421,-0.00883511030510485,-0.25170495154558703,-0.03230141996297742,2272,-0.2117784619242653
0.52,1,0.0005,0.52,True,0.005510266622727356,0.19636272184375236,-0.5168458177067956,0.03477287305331278,2272,-0.21546085233486592
0.55,5,0.002,0.52,False,-0.000491843118923474,0.08431724922321379,-0.374950607620015,-0.0030555344132956463,2272,-0.21579078980847527
0.52,1,0.002,0.5,True,0.02274622407534288,0.24814917795488897,-0.5899683293851588,0.1501649294879599,2272,-0.21700161833063514
0.5,1,0.001,0.52,True,0.014096504089474493,0.22085118342805232,-0.5532221132738451,0.09097693660267825,2272,-0.2174975559641814
0.53,5,0.001,0.52,False,0.004433204657268375,0.13136760502630895,-0.4383136357799078,0.027897390415636103,2272,-0.21795334220043677
0.6,5,0.002,0.48,True,-0.00851329433145731,-0.0655434186825756,-0.1873815443473853,-0.05179331022560363,2272,-0.21800264245992101
0.58,3,0.001,0.52,True,-0.007019651526271153,-0.02311480244939544,-0.24434703428551896,-0.04287281514574981,2272,-0.22069832533569197
0.57,1,0.001,0.52,True,0.004741861913141854,0.10654272597005665,-0.41593199265898473,0.02986378945914714,2272,-0.2247803095831886
0.6,5,0.002,0.5,False,-0.008592014503378875,-0.0705513011508397,-0.19260584226990685,-0.052261508979760785,2272,-0.22721357931777886
0.58,1,0.0005,0.48,False,-0.004043718616247416,0.05014682608951306,-0.3453659592930637,-0.02488954725045678,2272,-0.22735905692981212
0.53,3,0.001,0.52,False,-0.007526425377809787,0.09436925532186101,-0.4045441885529951,-0.04590728474621719,2272,-0.23152402313387807
0.57,1,0.0005,0.52,False,0.0032499606350284704,0.10175113628145384,-0.41786939836377646,0.020388325045591182,2272,-0.2315693942190588
0.51,5,0.002,0.52,False,-0.004977547687097128,0.09632843565929634,-0.40857345644699883,-0.030562853776313292,2272,-0.23202359380443188
0.51,1,0.001,0.52,False,0.01759151538484449,0.24040914019309298,-0.5972347322849543,0.11457689192229381,2272,-0.23210119101941712
0.5,1,0.0005,0.52,False,0.016099640676265237,0.23735351613546302,-0.5942014948806158,0.10445118588738445,2272,-0.23317778756615007
0.53,3,0.002,0.5,False,-0.01669613127321168,0.0669098044429555,-0.37110381967930695,-0.09943536393399799,2272,-0.2349820906824536
0.55,1,0.0005,0.48,False,0.025831229799881728,0.2460738542157806,-0.6125837383309892,0.17191630481300413,2272,-0.2362437675090463
0.55,5,0.002,0.52,True,-0.00200780527838329,0.07126443172218058,-0.39377946127078234,-0.012424076694390163,2272,-0.24436147887796028
0.59,3,0.002,0.5,False,-0.007936049392151645,-0.04377061599321853,-0.2504728653768926,-0.048354134428999274,2272,-0.24652972311237814
0.55,1,0.001,0.48,True,-0.009608306681745282,0.1144309494309669,-0.4495756035322702,-0.058288643237483506,2272,-0.24811202539937288
0.57,3,0.002,0.52,True,-0.010442060256640073,-0.02686504787876504,-0.27423373762631686,-0.06320917913061963,2272,-0.24938465605681057
0.59,5,0.001,0.5,True,-0.008944599479215665,-0.0738015573490511,-0.21939194652427985,-0.05435617541467608,2272,-0.25199849441223965
0.53,3,0.001,0.52,True,-0.003709605924423931,0.09129469770037035,-0.4284078203335091,-0.022852951131446142,2272,-0.2525444403437641
0.57,3,0.001,0.52,False,-0.009496198598308858,-0.03128165626472514,-0.2753694612014561,-0.057625367411963446,2272,-0.2544260848053827
0.59,1,0.0005,0.5,False,-0.003243394081043127,0.025632174596760166,-0.3565310921731778,-0.020005174811660087,2272,-0.260565717366095
0.58,1,0.0005,0.5,False,-0.008091748159275158,0.01969587105844322,-0.35111675168388146,-0.049282803676401477,2272,-0.2636250547364445
0.58,5,0.001,0.52,False,-0.010687291035306523,-0.07947025905187005,-0.23102194400894638,-0.06465233606268084,2272,-0.2674940015696191
0.58,1,0.001,0.48,False,-0.00803996555863018,0.022595136350667618,-0.35961592739212067,-0.04897402948990526,2272,-0.26750959523061796
0.59,3,0.002,0.5,True,-0.010295114753670287,-0.07130037838484714,-0.24585237302832064,-0.06234352553344524,2272,-0.27107081123360477
0.58,1,0.002,0.48,True,-0.006932683244522453,0.000973184102462985,-0.33846785658950973,-0.04235125154547692,2272,-0.27188090614250154
0.57,5,0.002,0.52,False,-0.011698932204095458,-0.0763016250118269,-0.2439936031401857,-0.07058602828681104,2272,-0.2750061871852041
0.57,1,0.001,0.52,False,-0.0030227796004332896,0.0601169945006174,-0.4236638567351736,-0.01865516263964606,2272,-0.2797209247676515
0.6,5,0.002,0.48,False,-0.012652813155020537,-0.12294572642010593,-0.2018725440860336,-0.07615196423052928,2272,-0.288239605635439
0.55,3,0.002,0.5,True,-0.012865008318668991,0.014983863691541992,-0.37454203219873183,-0.07738632073461449,2272,-0.2885092645630442
0.5,1,0.002,0.5,True,-0.003129969726145987,0.1736853216953651,-0.5788932483800007,-0.01931128888813305,2272,-0.2903682679264793
0.59,1,0.001,0.5,False,-0.006044702783361999,-0.0004447335053713009,-0.3616602229976802,-0.03701221617517081,2272,-0.2915863227385241
0.55,1,0.001,0.48,False,0.01190368242837403,0.20127094829341766,-0.6206376380437366,0.07638519858761272,2272,-0.29166805741305946
0.53,5,0.002,0.5,True,-0.021244547827841243,-0.0014206698560485427,-0.3562568878115361,-0.12503680209365098,2272,-0.29279954445362977
0.58,1,0.001,0.5,False,-0.012071752495445454,-0.008404991269569381,-0.3566109362659986,-0.07276479114257262,2272,-0.2973152660310019
0.59,1,0.0005,0.48,False,-0.01132801161932151,-0.0493015845286906,-0.32174201022023796,-0.06841410522025815,2272,-0.31009359619067745
0.55,1,0.0005,0.5,True,-0.022562320503342392,0.06778414921329584,-0.4656019718703014,-0.13233890850789864,2272,-0.311466124433948
0.6,1,0.0005,0.5,False,-0.010415661920292751,-0.05477470674822815,-0.32502411861075475,-0.06305371639689894,2272,-0.3179187002129198
0.57,1,0.002,0.52,True,-0.007148945182149813,0.022140712568152827,-0.42750590824376933,-0.04364777055687019,2272,-0.3220086975815076
0.52,1,0.001,0.52,True,-0.02034810860896319,0.11897895456148684,-0.5461292916587858,-0.12003999140796995,2272,-0.32402891134823075
0.5,1,0.001,0.52,False,-0.013765397625571496,0.15644095269141078,-0.597234732284954,-0.08260857352903295,2272,-0.32547645242422396
0.51,1,0.002,0.5,True,-0.015840263544536604,0.1349494910686267,-0.5788932483800007,-0.09454840530278275,2272,-0.3329171866987348
0.58,3,0.002,0.52,True,-0.01632134810345942,-0.12031233371348984,-0.26522728920051764,-0.09729810369588987,2272,-0.33739056950494184
0.58,1,0.0005,0.5,True,-0.014418297375257016,-0.07230557528869559,-0.32657507048200884,-0.08637985235152357,2272,-0.3378911208868798
0.59,1,0.001,0.48,False,-0.014027319378593472,-0.07442063328134355,-0.3278212143927507,-0.08412305185802638,2272,-0.34088580060912216
0.6,1,0.001,0.5,False,-0.012482407652104066,-0.07576383981862009,-0.3287276806782208,-0.0751596984506746,2272,-0.3424907066568279
0.55,3,0.002,0.52,True,-0.019776025640604766,-0.02889393593090728,-0.3861743568776401,-0.11683866251373931,2272,-0.34376622912520083
0.6,1,0.0005,0.48,False,-0.013252942202285234,-0.08278358085001823,-0.32502411861075475,-0.07963938555178474,2272,-0.3467787583993076
0.58,1,0.002,0.48,False,-0.015987388847625517,-0.032424003968403975,-0.387202165819034,-0.09539006330181088,2272,-0.34698195327791886
0.59,1,0.002,0.5,False,-0.011625811619424442,-0.052455700753292756,-0.3717999302880728,-0.07015820781632098,2272,-0.3533833884695783
0.59,3,0.0005,0.52,True,-0.014566320055504067,-0.14029184090977742,-0.2630539231650372,-0.0872330490227512,2272,-0.35510487545845837
0.55,3,0.002,0.52,False,-0.01670924108255656,0.010055713279153392,-0.45114067244657474,-0.09951004775092354,2272,-0.3558695970028734
0.53,1,0.002,0.52,True,-0.014927575043301222,0.09434310611137917,-0.5650047531548766,-0.08931250104882138,2272,-0.3621389689255125
0.52,1,0.002,0.52,False,-0.022361068135429707,0.12684577027330615,-0.6032355930156917,-0.13122703967358673,2272,-0.3624510245798762
0.53,5,0.002,0.48,False,-0.03706401194315945,-0.0519152122217203,-0.3787452946282711,-0.20937702886997667,2272,-0.36603065150728503
0.55,1,0.0005,0.52,True,-0.023174233350601203,0.06131749938912447,-0.5270837130848001,-0.13571224055423392,2272,-0.36730174108389596
0.6,1,0.001,0.48,False,-0.015313762277548548,-0.10359521479373357,-0.3287276806782208,-0.09153106950047929,2272,-0.3711714880195748
0.55,1,0.001,0.5,True,-0.03536754694971145,0.020496384692949912,-0.476449630837271,-0.2006727560098729,2272,-0.37127358406178035
0.58,1,0.001,0.5,True,-0.017820226616818702,-0.10309790109571264,-0.33227705288727627,-0.10582024244485366,2272,-0.3742656113905793
0.53,1,0.002,0.5,False,-0.011669359829302728,0.1599391916207503,-0.664135482094057,-0.07041302348534917,2272,-0.37487000200328613
0.57,1,0.002,0.52,False,-0.015455480881898298,-0.023096925562164302,-0.4350845573843588,-0.09234407602819861,2272,-0.3758012157342209
0.58,1,0.002,0.5,False,-0.0199868737598774,-0.06452391056063933,-0.3822510954991917,-0.11801968652973926,2272,-0.37632084908795593
0.55,1,0.002,0.48,True,-0.035087317196610956,0.020687899505083745,-0.48318760679481865,-0.19922723497056694,2272,-0.3763883810897545
0.59,5,0.002,0.5,True,-0.017833311008904063,-0.18714947281020072,-0.24550575404495245,-0.10589433770010748,2272,-0.3889040693488339
0.6,1,0.002,0.5,False,-0.016604502141365107,-0.11758809225415588,-0.3360766943709158,-0.09891322695729399,2272,-0.3914307983932981
0.55,1,0.002,0.48,False,-0.015396805887236242,0.11176346176648856,-0.6362523623838564,-0.09200754539158329,2272,-0.40185746990676746
0.59,1,0.002,0.48,False,-0.01940585805865358,-0.12448480717880445,-0.3398211094113658,-0.11476203159940634,2272,-0.4021634521254932
0.6,1,0.0005,0.52,False,-0.016574429919259392,-0.1273157188171218,-0.34689330174669997,-0.09874180885327721,2272,-0.40980268919025964
0.59,3,0.001,0.52,True,-0.01844142053930964,-0.18851741766578847,-0.27348481968681426,-0.10933230494592605,2272,-0.41283769957703276
0.51,1,0.002,0.52,False,-0.039979602751446186,0.08181746913667023,-0.6046033001711637,-0.2241505982704528,2272,-0.4138590518256946
0.58,3,0.0005,0.52,False,-0.022312469039849736,-0.203478336173764,-0.255649881643099,-0.1309583626990105,2272,-0.4146919822001981
0.6,1,0.002,0.48,False,-0.01942403813047433,-0.14504453752236238,-0.3360766943709158,-0.11486411694861476,2272,-0.41973310445823736
0.53,5,0.002,0.48,True,-0.03489678199563517,-0.06860702466962089,-0.42799184545063096,-0.19824313673686156,2272,-0.4214695356288162
0.55,1,0.001,0.52,True,-0.03666885628320182,0.010425275426063111,-0.5371466228430659,-0.20735669322027905,2272,-0.4302926797333502
0.6,1,0.001,0.52,False,-0.019022798550441866,-0.153182688509981,-0.3511263104979425,-0.11260876436039358,2272,-0.4397905764734676
0.58,5,0.002,0.52,False,-0.023260151212939673,-0.22577144123450668,-0.2621593119851845,-0.13618500315725612,2272,-0.44247693618653616
0.51,1,0.002,0.52,True,-0.04020206614541022,0.055150856183197795,-0.6077311285420854,-0.22526826146876056,2272,-0.4430946664940937
0.6,1,0.0005,0.5,True,-0.02282736518897588,-0.1769004613361845,-0.32502411861075464,-0.13380139165098193,2272,-0.443767965781481
0.58,1,0.002,0.5,True,-0.024591429832533374,-0.16443669650447162,-0.34354077788396264,-0.14348267010214344,2272,-0.4466467477614018
0.57,3,0.002,0.52,False,-0.024990458259918635,-0.17513208895820342,-0.33562016514815396,-0.1456599176250002,2272,-0.4511253585547022
0.55,1,0.0005,0.5,False,-0.026521518998143256,0.07310997823396835,-0.6539636020986579,-0.15397090526452895,2272,-0.45801735914440095
0.53,1,0.0005,0.52,False,-0.03304565926672076,0.09347574616104865,-0.6783169964694228,-0.18862929520004712,2272,-0.45909154879450587
0.6,1,0.001,0.5,True,-0.024868189093038007,-0.19738748284988744,-0.3287276806782218,-0.14499326571163162,2272,-0.4678300841203763
0.59,3,0.0005,0.52,False,-0.021595211274151316,-0.2589875072545306,-0.25882482600217216,-0.12698493269165068,2272,-0.47252593143851374
0.5,1,0.002,0.52,True,-0.04849586137744433,0.03025171188384687,-0.6143418953969249,-0.2659834215982231,2272,-0.4757705628469263
0.59,5,0.0005,0.52,False,-0.02167963417690666,-0.26563510457861217,-0.26247513475643824,-0.1274534048006961,2272,-0.4821191026368348
0.55,1,0.0005,0.52,False,-0.030439741619321836,0.05919333852701523,-0.6689156515700826,-0.17493158461068203,2272,-0.4850711052148475
0.59,5,0.0005,0.52,True,-0.02170559623099022,-0.26335328386316303,-0.27447053831024104,-0.1275974287129793,2272,-0.48944139338065296
0.58,3,0.001,0.52,False,-0.027487427770925943,-0.26170755175547733,-0.2771147178725899,-0.1591791152938603,2272,-0.49164555438482704
0.6,1,0.0005,0.48,True,-0.02782358412493724,-0.22584692106755067,-0.32502411861075464,-0.16098535702198868,2272,-0.49421329119363555
0.6,1,0.002,0.52,False,-0.02390309068371066,-0.2045843268893583,-0.35951332509694134,-0.13971589069339307,2272,-0.4993659141720246
0.5,1,0.002,0.52,False,-0.0709087132386419,-0.005319113382277465,-0.6032355930156914,-0.36713586018473465,2272,-0.5091802017664232
0.55,1,0.001,0.5,False,-0.039892699985181634,0.027612689414155147,-0.6613267087234482,-0.22371362860564548,2272,-0.5134164875601579
0.6,3,0.0005,0.52,True,-0.023306181878725796,-0.28362312464788103,-0.27938962971268344,-0.13643819736710305,2272,-0.5141266829816455
0.6,1,0.002,0.5,True,-0.028938582871528173,-0.23820765258380847,-0.33607669437091514,-0.16695319414710919,2272,-0.515750582941999
0.52,5,0.002,0.52,False,-0.05319346611472109,-0.12064166711886334,-0.47479272876021084,-0.2882368032600513,2272,-0.5164338899614483
0.6,1,0.001,0.48,True,-0.029853973431599456,-0.24618264407178225,-0.3287276806782218,-0.17182599579552416,2272,-0.5181209806438396
0.59,3,0.002,0.52,True,-0.026148846429434713,-0.2840268585832278,-0.2939133340337936,-0.1519542184529632,2272,-0.5270021797390931
0.55,1,0.002,0.5,True,-0.060486220764451315,-0.07402768815330144,-0.5455489580772224,-0.3216608845892259,2272,-0.5286127208444148
0.52,3,0.002,0.52,True,-0.06275315035072992,-0.1791820127970718,-0.41989455432197575,-0.33177820006648906,2272,-0.5339236013598714
0.59,3,0.001,0.52,False,-0.025560211905514718,-0.31310509876393866,-0.2689500114085084,-0.14876065330681754,2272,-0.5359331714623998
0.6,5,0.0005,0.52,True,-0.024848459050334504,-0.3132149084492481,-0.2709156709168796,-0.1448856501008131,2272,-0.5374019828978521
0.52,1,0.002,0.52,True,-0.07010517113580983,-0.03574499477593606,-0.6018198035523019,-0.36372346486881635,2272,-0.5382323889585205
0.58,1,0.0005,0.52,False,-0.03849451671024273,-0.21508089275041653,-0.3946879532941481,-0.21665475398557232,2272,-0.5423796103988079
0.55,1,0.001,0.52,False,-0.04452571821749651,0.010941015726398284,-0.6764464790617721,-0.24672364004130853,2272,-0.5435738829882684
0.53,5,0.002,0.52,True,-0.06135778955423965,-0.2184915937149839,-0.39793763221053957,-0.3255658030048503,2272,-0.5552490363496875
0.55,1,0.002,0.52,True,-0.06311118489567669,-0.09135411678478304,-0.5566417877534966,-0.33336446842213474,2272,-0.5556009024562834
0.53,1,0.001,0.52,False,-0.05669965915622388,0.022979996124884144,-0.7030739973399598,-0.3044747794754785,2272,-0.5564890994939509
0.6,3,0.001,0.52,True,-0.02628602555638171,-0.3241448826618032,-0.28468730226045647,-0.15269702063933477,2272,-0.5597805321370829
0.59,5,0.001,0.52,False,-0.026701427544426726,-0.3355294374951389,-0.27563670833341725,-0.15494302406846572,2272,-0.5640492324252008
0.59,5,0.001,0.52,True,-0.026335869087967145,-0.327283006352307,-0.28670484076338065,-0.152966779806196,2272,-0.5645476396894017
0.6,1,0.002,0.48,True,-0.03390355555639779,-0.286696679170262,-0.33607669437091514,-0.1930967544166129,2272,-0.5657291013339134
0.53,3,0.002,0.52,True,-0.05977311203843494,-0.18394708292521197,-0.46057999207019507,-0.31845182304562447,2272,-0.5703430101928986
0.6,1,0.0005,0.52,True,-0.0319631342345853,-0.2890190967890776,-0.3468933017467001,-0.18296248545101879,2272,-0.5761226784568133
0.58,1,0.001,0.52,False,-0.04266050233891894,-0.24675804221895106,-0.40490022754176436,-0.23752982185030758,2272,-0.5834763749540383
0.6,5,0.001,0.52,True,-0.028019011566736918,-0.3572963109328802,-0.27618438591971706,-0.162033933804675,2272,-0.5866495231386749
0.53,5,0.002,0.52,False,-0.06699156723320054,-0.21730873423753874,-0.44446291478760447,-0.3503547247181814,2272,-0.5929765362375825
0.6,3,0.0005,0.52,False,-0.028853982189818383,-0.3677766948423921,-0.2793896297126831,-0.16650163626077297,2272,-0.5999445932694841
0.6,1,0.001,0.52,True,-0.03429554062171436,-0.313484613597043,-0.35112631049794274,-0.1951311184757467,2272,-0.6046743241819115
0.59,1,0.0005,0.52,False,-0.03101248160557013,-0.26882760750293877,-0.41036064008040884,-0.1779586455576111,2272,-0.6064198640489369
0.53,3,0.002,0.52,False,-0.07408748190737902,-0.19415989936439923,-0.4907309358667904,-0.3804849617358268,2272,-0.6089708926300452
0.6,5,0.0005,0.52,False,-0.02937865128088657,-0.38253007705810915,-0.28337945047132573,-0.1692987582077483,2272,-0.6180472328194357
0.55,1,0.002,0.5,False,-0.06609630149625723,-0.06327430087512569,-0.6755914672626431,-0.3464674196445411,2272,-0.6235763651341173
0.59,1,0.0005,0.5,True,-0.04176227389613685,-0.3480922111789696,-0.3410345700556291,-0.233068890987418,2272,-0.6334485493923139
0.59,1,0.001,0.52,False,-0.034046490041848565,-0.3001165052106451,-0.415645558372732,-0.19383906967931286,2272,-0.6428468989213852
0.58,3,0.002,0.52,False,-0.03775914920298207,-0.37728214160788576,-0.31822026861966546,-0.2129206102081136,2272,-0.6431861012645128
0.58,1,0.0005,0.52,True,-0.04257759564810448,-0.3218437793412999,-0.38656736165070615,-0.2371189912921382,2272,-0.6438709473562962
0.6,3,0.001,0.52,False,-0.03181689980797109,-0.40871625026039443,-0.28468730226045613,-0.18219443618825137,2272,-0.6460111620111507
0.6,3,0.002,0.52,True,-0.0322206862190525,-0.4043122819395345,-0.2953448544928391,-0.1843137224001109,2272,-0.6502543713995216
0.55,1,0.002,0.52,False,-0.07209690524825041,-0.08546600466951318,-0.6910034793516588,-0.37215359023833383,2272,-0.6598978597253153
0.59,3,0.002,0.52,False,-0.03344501964460789,-0.42006159798312737,-0.2887946545981981,-0.19071152313289985,2272,-0.6611308275550682
0.6,1,0.002,0.52,True,-0.03894524786619191,-0.3620883861783892,-0.3595133250969408,-0.21893617664625853,2272,-0.6613826206157993
0.59,1,0.001,0.5,True,-0.044301643487143716,-0.3725762893452363,-0.34628722462509975,-0.2456240971511956,2272,-0.6628965620914592
0.6,5,0.001,0.52,False,-0.03269005157774174,-0.4289548454854104,-0.28873600114395226,-0.1867714072926191,2272,-0.6697506618738948
0.58,1,0.002,0.52,False,-0.05094149418191318,-0.3099199171138512,-0.4328107352636409,-0.27764055189446557,2272,-0.6714509535793379
0.58,1,0.001,0.52,True,-0.046189163933041955,-0.3546738795258979,-0.3923695435459157,-0.254844254193748,2272,-0.6824262635425431
0.6,5,0.002,0.52,True,-0.03433158494911348,-0.4444717090992665,-0.2866473506007179,-0.1953179686974572,2272,-0.6840890650645748
0.59,5,0.002,0.52,True,-0.035534207673926566,-0.4535901771630483,-0.3105668191413842,-0.20153141014315545,2272,-0.7127038947783336
0.59,1,0.002,0.52,False,-0.040088296720068195,-0.3622983589001826,-0.42607759238412046,-0.22469684917966204,2272,-0.7151869218234994
0.52,5,0.002,0.52,True,-0.07924233858590579,-0.3213714225542022,-0.4672040398915307,-0.4016300318268158,2272,-0.7189073560431984
0.59,1,0.002,0.5,True,-0.049362105630374686,-0.4212520178180125,-0.3566711242865307,-0.27013030412915506,2272,-0.7213975489363496
0.59,5,0.002,0.52,False,-0.0366715359794364,-0.47352566629726545,-0.30474100951131156,-0.2073704084381507,2272,-0.7283199347001457
0.6,3,0.002,0.52,False,-0.03771785050784704,-0.48967445034719825,-0.2953448544928394,-0.21271045612346806,2272,-0.737265689093824
0.53,1,0.002,0.52,False,-0.10230260262936308,-0.11793070534217381,-0.7480174440427845,-0.48896601577181176,2272,-0.7470354413652103
0.58,1,0.002,0.52,True,-0.05337416677650886,-0.420079436127614,-0.4038140385806962,-0.2890813735148563,2272,-0.7591429170251236
0.59,1,0.0005,0.48,True,-0.05343936559782192,-0.4677539693290089,-0.34619473111260834,-0.289385897365133,2272,-0.7607415638984423
0.6,5,0.002,0.52,False,-0.03928146327073623,-0.5206271300447907,-0.29936819515464463,-0.22063433247474284,2272,-0.7719061251497272
0.59,1,0.001,0.48,True,-0.05587187529541593,-0.4913950741428779,-0.352054766347759,-0.30066944520880967,2272,-0.78980044980971
0.59,1,0.002,0.48,True,-0.0607199713883817,-0.538342607344681,-0.3636220382523825,-0.322710022443378,2272,-0.8474562293631015
0.59,1,0.0005,0.52,True,-0.060362029979964205,-0.5692308012466764,-0.41036064008040896,-0.3211029272080037,2272,-0.9156279223049928
0.59,1,0.001,0.52,True,-0.06307815283214124,-0.5972202330126248,-0.41564555837273176,-0.3332182526645848,2272,-0.9486601255604525
0.59,1,0.002,0.52,True,-0.0684888915133578,-0.6527844405713072,-0.42607759238412024,-0.35681283936711694,2272,-1.0141931819326109
